,individual,language_indiv,filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,correct_answer,binarized_answer,nb_stimuli,TGT_first_code,language_indiv_code,language_stimuli,language_stimuli_code
15055,84,english,TU_TRIP10869_1,ɯ,y,f,z,TU240,TU257,TU159,TU-participant1,TU-participant3,True,-2,-1,115,1,0,TU,5
15056,84,english,GR_TRIP75649_0,yː,aː,ɡ,s,GR769,GR738,GR472,GR-participant5,GR-participant3,False,2,1,116,0,0,GR,3
15057,84,english,GR_TRIP311_0,yː,ʏ,b,s,GR133,GR211,GR377,GR-participant2,GR-participant4,False,-2,-1,117,0,0,GR,3
15058,84,english,GL_TRIP2386_0,ɛ,i,p,p,GLO57,GLO165,GLO39,S07F,S03M,False,2,1,118,0,0,GL,4
15059,84,english,EN_TRIP12082_0,ɑ,u,z,b,EN2411,EN2535,EN1639,EN-participant5,EN-participant1,False,3,1,119,0,0,EN,1
15060,84,english,FR_TRIP49305_1,ɔ,œ,z,b,FR37,FR178,FR4004,FR-participant6,FR-participant8,True,2,1,120,1,0,FR,0
15061,84,english,BR_TRIP66376_1,e,ɛ,d,s,BR734,BR731,BR930,BR-participant1,BR-participant5,True,-2,-1,121,1,0,BR,2
15062,84,english,ES_TRIP7793_1,ɤ:,a:,l,s,ES31,ES35,ES268,ES-participant2,ES-participant1,True,3,1,122,1,0,ES,6
15063,84,english,TU_TRIP7413_0,u,ɯ,t,s,TU34,TU53,TU135,TU-participant2,TU-participant3,False,2,1,123,0,0,TU,5
15064,84,english,BR_TRIP16577_1,ẽ,ũ,m,d,BR553,BR596,BR843,BR-participant3,BR-participant1,True,3,1,124,1,0,BR,2
15065,84,english,GR_TRIP72121_0,ɪ,iː,f,t,GR725,GR672,GR447,GR-participant5,GR-participant3,False,2,1,125,0,0,GR,3
15066,84,english,FR_TRIP17469_1,o,ɔ,z,f,FR1891,FR2219,FR1644,FR-participant3,FR-participant4,True,-2,-1,126,1,0,FR,0
15067,84,english,GR_TRIP52831_1,yː,uː,ts,k,GR9,GR77,GR184,GR-participant6,GR-participant2,True,-1,-1,127,1,0,GR,3
15068,84,english,GL_TRIP1760_0,ɔ,o,p,p,GLO74,GLO124,GLO132,S02M,S03M,False,3,1,128,0,0,GL,4
15069,84,english,EN_TRIP40212_0,i,ɪ,z,b,EN1888,EN1569,EN19,EN-participant1,EN-participant6,False,2,1,129,0,0,EN,1
15070,84,english,FR_TRIP68759_1,y,i,z,b,FR2353,FR2447,FR4329,FR-participant1,FR-participant8,True,2,1,130,1,0,FR,0
15071,84,english,BR_TRIP16676_0,õ,ɐ̃,m,d,BR569,BR543,BR429,BR-participant3,BR-participant4,False,2,1,131,0,0,BR,2
15072,84,english,TU_TRIP8400_1,y,ɯ,p,t,TU50,TU56,TU82,TU-participant2,TU-participant4,True,-3,-1,132,1,0,TU,5
15073,84,english,BR_TRIP58573_0,i,ĩ,f,s,BR742,BR646,BR994,BR-participant1,BR-participant5,False,2,1,133,0,0,BR,2
15074,84,english,BR_TRIP32099_0,ɐ̃,ĩ,l,s,BR946,BR876,BR294,BR-participant5,BR-participant4,False,2,1,134,0,0,BR,2
15075,84,english,BR_TRIP16513_1,ẽ,õ,m,d,BR553,BR569,BR303,BR-participant3,BR-participant4,True,2,1,135,1,0,BR,2
15076,84,english,FR_TRIP38289_1,ɛ̃,ɑ̃,f,f,FR4094,FR4487,FR126,FR-participant8,FR-participant6,True,-2,-1,136,1,0,FR,0
15077,84,english,EN_TRIP24138_1,ɑ,æ,f,s,EN563,EN469,EN1939,EN-participant2,EN-participant7,True,-2,-1,137,1,0,EN,1
15078,84,english,EN_TRIP3340_0,æ,ɪ,z,f,EN160,EN181,EN1695,EN-participant6,EN-participant1,False,3,1,138,0,0,EN,1
15079,84,english,ES_TRIP37058_0,y:,æ:,m,v,ES246,ES247,ES354,ES-participant1,ES-participant5,False,3,1,139,0,0,ES,6
15080,84,english,GR_TRIP65353_1,yː,uː,z,t,GR282,GR332,GR469,GR-participant4,GR-participant3,True,2,1,140,1,0,GR,3
15081,84,english,BR_TRIP64729_0,a,ɐ̃,k,s,BR743,BR761,BR922,BR-participant1,BR-participant5,False,3,1,141,0,0,BR,2
15082,84,english,FR_TRIP7230_1,ɔ,u,z,b,FR1018,FR1081,FR3433,FR-participant2,FR-participant5,True,-2,-1,142,1,0,FR,0
15083,84,english,GR_TRIP69838_0,aː,ʏ,f,t,GR739,GR694,GR600,GR-participant5,GR-participant1,False,2,1,143,0,0,GR,3
15084,84,english,BR_TRIP22148_1,õ,ũ,k,b,BR975,BR902,BR423,BR-participant5,BR-participant4,True,-2,-1,144,1,0,BR,2
15085,84,english,FR_TRIP19172_0,œ,ø,z,b,FR2136,FR1831,FR1599,FR-participant3,FR-participant4,False,3,1,145,0,0,FR,0
15086,84,english,BR_TRIP8280_1,ẽ,ĩ,s,t,BR9,BR153,BR405,BR-participant2,BR-participant4,True,2,1,146,1,0,BR,2
15087,84,english,ES_TRIP11687_0,a:,æ:,s,t,ES290,ES313,ES194,ES-participant5,ES-participant3,False,3,1,147,0,0,ES,6
15088,84,english,ES_TRIP7463_1,ɤ:,ø:,l,s,ES31,ES30,ES124,ES-participant2,ES-participant4,True,2,1,148,1,0,ES,6
15089,84,english,BR_TRIP10726_1,i,ɛ,d,s,BR46,BR74,BR741,BR-participant2,BR-participant1,True,2,1,149,1,0,BR,2
15090,84,english,GR_TRIP78810_0,yː,øː,l,t,GR687,GR756,GR528,GR-participant5,GR-participant1,False,2,1,150,0,0,GR,3
15091,84,english,BR_TRIP21237_0,ĩ,ɐ̃,s,t,BR559,BR619,BR648,BR-participant3,BR-participant1,False,2,1,151,0,0,BR,2
15092,84,english,GR_TRIP64517_1,ʏ,ʊ,z,t,GR357,GR322,GR513,GR-participant4,GR-participant3,True,-2,-1,152,1,0,GR,3
15093,84,english,ES_TRIP11930_0,ø:,y:,l,s,ES291,ES318,ES195,ES-participant5,ES-participant3,False,3,1,153,0,0,ES,6
15094,84,english,TU_TRIP3503_0,u,ɯ,f,z,TU191,TU172,TU246,TU-participant3,TU-participant1,False,2,1,154,0,0,TU,5
15095,84,english,GL_TRIP1329_1,e,ɛ,g,g,GLO0,GLO152,GLO137,S04F,S05M,True,-2,-1,155,1,0,GL,4
15096,84,english,FR_TRIP66305_1,ɛ,ɛ̃,z,f,FR1566,FR1483,FR4356,FR-participant4,FR-participant8,True,2,1,156,1,0,FR,0
15097,84,english,BR_TRIP46184_0,a,ɐ̃,k,s,BR359,BR230,BR118,BR-participant4,BR-participant2,False,2,1,157,0,0,BR,2
15098,84,english,GR_TRIP47926_1,ɪ,iː,f,t,GR12,GR35,GR187,GR-participant6,GR-participant2,True,2,1,158,1,0,GR,3
15099,84,english,EN_TRIP4023_0,æ,ʌ,t,s,EN124,EN250,EN1428,EN-participant6,EN-participant3,False,2,1,159,0,0,EN,1
15100,84,english,FR_TRIP19184_1,œ,o,z,b,FR2136,FR1888,FR1599,FR-participant3,FR-participant4,True,3,1,160,1,0,FR,0
15101,84,english,BR_TRIP61094_0,ĩ,e,s,k,BR649,BR753,BR1031,BR-participant1,BR-participant5,False,2,1,161,0,0,BR,2
15102,84,english,BR_TRIP57270_1,u,o,b,k,BR832,BR802,BR110,BR-participant1,BR-participant2,True,-1,-1,162,1,0,BR,2
15103,84,english,ES_TRIP9587_0,ø:,æ:,s,t,ES297,ES289,ES117,ES-participant5,ES-participant4,False,-2,-1,163,0,0,ES,6
15104,84,english,GR_TRIP2833_1,aː,yː,ɡ,s,GR201,GR226,GR703,GR-participant2,GR-participant5,True,2,1,164,1,0,GR,3
15105,84,english,FR_TRIP76548_0,ø,œ,f,f,FR3981,FR3566,FR1847,FR-participant5,FR-participant3,False,3,1,165,0,0,FR,0
15106,84,english,EN_TRIP40212_1,i,ɪ,z,b,EN1888,EN1569,EN19,EN-participant1,EN-participant6,True,3,1,166,1,0,EN,1
15107,84,english,EN_TRIP7322_0,u,ɑ,z,f,EN2052,EN1927,EN1462,EN-participant7,EN-participant3,False,3,1,167,0,0,EN,1
15108,84,english,BR_TRIP722_1,ũ,u,k,b,BR171,BR0,BR431,BR-participant2,BR-participant4,True,2,1,168,1,0,BR,2
15109,84,english,GR_TRIP72899_1,ʏ,yː,ts,k,GR670,GR768,GR625,GR-participant5,GR-participant1,True,2,1,169,1,0,GR,3
15110,84,english,GR_TRIP13178_0,øː,ʏ,n,t,GR171,GR199,GR127,GR-participant2,GR-participant6,False,3,1,170,0,0,GR,3
15111,84,english,EN_TRIP40619_0,ʊ,ʌ,z,f,EN1730,EN1602,EN2375,EN-participant1,EN-participant5,False,2,1,171,0,0,EN,1
15112,84,english,TU_TRIP11342_1,i,u,t,s,TU220,TU203,TU121,TU-participant1,TU-participant4,True,2,1,172,1,0,TU,5
15113,84,english,BR_TRIP65728_0,ẽ,õ,l,s,BR769,BR666,BR1020,BR-participant1,BR-participant5,False,2,1,173,0,0,BR,2
15114,84,english,FR_TRIP7961_1,ɛ,e,z,f,FR650,FR868,FR1566,FR-participant2,FR-participant4,True,2,1,174,1,0,FR,0
15115,84,english,EN_TRIP8737_1,eɪ,ɛ,f,s,EN2140,EN2157,EN1393,EN-participant7,EN-participant3,True,2,1,175,1,0,EN,1
15116,84,english,TU_TRIP8838_0,ɯ,œ,d,ʃ,TU31,TU37,TU66,TU-participant2,TU-participant4,False,2,1,176,0,0,TU,5
15117,84,english,ES_TRIP6410_1,æ:,ɤ:,s,t,ES64,ES25,ES121,ES-participant2,ES-participant4,True,-2,-1,177,1,0,ES,6
15118,84,english,TU_TRIP5496_0,y,i,ʃ,t,TU182,TU166,TU6,TU-participant3,TU-participant2,False,-2,-1,178,0,0,TU,5
15119,84,english,ES_TRIP21476_0,y:,i:,m,v,ES138,ES80,ES57,ES-participant4,ES-participant2,False,-2,-1,179,0,0,ES,6
15120,85,english,BR_TRIP15595_1,ɔ,o,t,f,BR459,BR528,BR825,BR-participant3,BR-participant1,True,-3,-1,0,1,0,BR,2
15121,85,english,GR_TRIP79817_0,iː,ʏ,b,s,GR673,GR692,GR592,GR-participant5,GR-participant1,False,1,1,1,0,0,GR,3
15122,85,english,ES_TRIP17947_0,y:,æ:,m,v,ES330,ES355,ES114,ES-participant5,ES-participant4,False,2,1,2,0,0,ES,6
15123,85,english,FR_TRIP17801_0,ɔ,u,z,f,FR2219,FR2058,FR2480,FR-participant3,FR-participant1,False,3,1,3,0,0,FR,0
15124,85,english,TU_TRIP897_1,ɯ,i,f,z,TU115,TU120,TU240,TU-participant4,TU-participant1,True,2,1,4,1,0,TU,5
15125,85,english,EN_TRIP1435_0,ɪ,ʊ,f,s,EN193,EN73,EN1303,EN-participant6,EN-participant3,False,2,1,5,0,0,EN,1
15126,85,english,GL_TRIP1523_0,i,ɛ,f,f,GLO84,GLO143,GLO58,S04F,S05M,False,3,1,6,0,0,GL,4
15127,85,english,BR_TRIP37271_0,u,o,b,k,BR396,BR237,BR1038,BR-participant4,BR-participant5,False,3,1,7,0,0,BR,2
15128,85,english,FR_TRIP68759_1,y,i,z,b,FR2353,FR2447,FR4329,FR-participant1,FR-participant8,True,3,1,8,1,0,FR,0
15129,85,english,GR_TRIP19838_1,yː,iː,f,t,GR492,GR461,GR66,GR-participant3,GR-participant6,True,-2,-1,9,1,0,GR,3
15130,85,english,EN_TRIP2765_1,ɑ,u,z,b,EN135,EN43,EN1204,EN-participant6,EN-participant3,True,3,1,10,1,0,EN,1
15131,85,english,ES_TRIP8746_1,æ:,i:,l,s,ES22,ES20,ES271,ES-participant2,ES-participant1,True,3,1,11,1,0,ES,6
15132,85,english,BR_TRIP39754_1,ɐ̃,õ,m,d,BR253,BR276,BR948,BR-participant4,BR-participant5,True,-2,-1,12,1,0,BR,2
15133,85,english,TU_TRIP7840_0,i,u,ʃ,t,TU15,TU35,TU166,TU-participant2,TU-participant3,False,-2,-1,13,0,0,TU,5
15134,85,english,BR_TRIP17058_1,ĩ,õ,l,g,BR556,BR587,BR262,BR-participant3,BR-participant4,True,1,1,14,1,0,BR,2
15135,85,english,FR_TRIP27494_0,ɛ,ɛ̃,z,f,FR2884,FR3098,FR2844,FR-participant7,FR-participant1,False,2,1,15,0,0,FR,0
15136,85,english,EN_TRIP27314_1,ʊ,ʌ,z,b,EN1020,EN894,EN2924,EN-participant4,EN-participant8,True,1,1,16,1,0,EN,1
15137,85,english,ES_TRIP9846_0,ɤ:,i:,s,t,ES298,ES311,ES85,ES-participant5,ES-participant4,False,-2,-1,17,0,0,ES,6
15138,85,english,GR_TRIP67207_1,øː,yː,ts,k,GR314,GR284,GR459,GR-participant4,GR-participant3,True,2,1,18,1,0,GR,3
15139,85,english,BR_TRIP18626_0,ɐ̃,ẽ,k,s,BR615,BR549,BR761,BR-participant3,BR-participant1,False,2,1,19,0,0,BR,2
15140,85,english,GL_TRIP2508_1,ɔ,o,f,f,GLO131,GLO37,GLO104,S07F,S03M,True,3,1,20,1,0,GL,4
15141,85,english,FR_TRIP17553_0,ɛ̃,ɑ̃,z,f,FR1965,FR1860,FR1483,FR-participant3,FR-participant4,False,2,1,21,0,0,FR,0
15142,85,english,ES_TRIP5603_1,ɤ:,a:,s,t,ES61,ES29,ES190,ES-participant2,ES-participant3,True,3,1,22,1,0,ES,6
15143,85,english,BR_TRIP49806_0,ũ,u,k,b,BR670,BR782,BR892,BR-participant1,BR-participant5,False,2,1,23,0,0,BR,2
15144,85,english,EN_TRIP24202_1,ɛ,eɪ,f,s,EN610,EN495,EN2157,EN-participant2,EN-participant7,True,3,1,24,1,0,EN,1
15145,85,english,GR_TRIP64517_0,ʏ,ʊ,z,t,GR357,GR322,GR513,GR-participant4,GR-participant3,False,-3,-1,25,0,0,GR,3
15146,85,english,TU_TRIP11024_0,u,y,t,s,TU203,TU236,TU100,TU-participant1,TU-participant4,False,2,1,26,0,0,TU,5
15147,85,english,ES_TRIP2639_1,ø:,y:,m,v,ES42,ES57,ES135,ES-participant2,ES-participant4,True,-2,-1,27,1,0,ES,6
15148,85,english,GR_TRIP3847_1,ʏ,ɪ,ɡ,s,GR198,GR188,GR323,GR-participant2,GR-participant4,True,3,1,28,1,0,GR,3
15149,85,english,BR_TRIP31489_0,e,ĩ,s,p,BR865,BR970,BR320,BR-participant5,BR-participant4,False,2,1,29,0,0,BR,2
15150,85,english,BR_TRIP65828_1,ẽ,ĩ,l,s,BR682,BR775,BR55,BR-participant1,BR-participant2,True,1,1,30,1,0,BR,2
15151,85,english,FR_TRIP49536_0,ɛ,e,z,b,FR101,FR342,FR1812,FR-participant6,FR-participant3,False,2,1,31,0,0,FR,0
15152,85,english,TU_TRIP9912_1,y,œ,p,t,TU238,TU249,TU82,TU-participant1,TU-participant4,True,1,1,32,1,0,TU,5
15153,85,english,FR_TRIP84500_0,ø,ɔ,z,f,FR3968,FR3596,FR1834,FR-participant5,FR-participant2,False,3,1,33,0,0,FR,0
15154,85,english,EN_TRIP12562_0,æ,ɪ,f,s,EN2316,EN2436,EN1654,EN-participant5,EN-participant1,False,3,1,34,0,0,EN,1
15155,85,english,ES_TRIP31961_1,i:,y:,s,t,ES263,ES228,ES311,ES-participant1,ES-participant5,True,1,1,35,1,0,ES,6
15156,85,english,GR_TRIP6703_0,yː,uː,f,t,GR221,GR247,GR686,GR-participant2,GR-participant5,False,1,1,36,0,0,GR,3
15157,85,english,BR_TRIP7763_0,ĩ,ɐ̃,l,s,BR16,BR5,BR845,BR-participant2,BR-participant1,False,1,1,37,0,0,BR,2
15158,85,english,GL_TRIP785_1,a,aː,p,p,GLO108,GLO6,GLO4,S05M,S02M,True,2,1,38,1,0,GL,4
15159,85,english,TU_TRIP5964_1,ɯ,y,p,t,TU188,TU170,TU24,TU-participant3,TU-participant2,True,2,1,39,1,0,TU,5
15160,85,english,BR_TRIP60168_1,ũ,õ,s,t,BR706,BR667,BR28,BR-participant1,BR-participant2,True,-3,-1,40,1,0,BR,2
15161,85,english,FR_TRIP57090_0,œ,o,f,f,FR1615,FR1657,FR2074,FR-participant4,FR-participant3,False,2,1,41,0,0,FR,0
15162,85,english,EN_TRIP7154_0,ʌ,ɑ,z,b,EN2217,EN1924,EN1511,EN-participant7,EN-participant3,False,2,1,42,0,0,EN,1
15163,85,english,GR_TRIP10332_1,ʏ,øː,l,t,GR156,GR251,GR31,GR-participant2,GR-participant6,True,2,1,43,1,0,GR,3
15164,85,english,BR_TRIP19672_1,e,i,d,s,BR489,BR451,BR814,BR-participant3,BR-participant1,True,3,1,44,1,0,BR,2
15165,85,english,BR_TRIP16944_0,ũ,ẽ,m,d,BR570,BR553,BR277,BR-participant3,BR-participant4,False,3,1,45,0,0,BR,2
15166,85,english,ES_TRIP33123_0,ɤ:,ø:,l,s,ES220,ES267,ES19,ES-participant1,ES-participant2,False,2,1,46,0,0,ES,6
15167,85,english,BR_TRIP31307_1,i,ɛ,f,s,BR994,BR862,BR794,BR-participant5,BR-participant1,True,2,1,47,1,0,BR,2
15168,85,english,TU_TRIP5496_1,y,i,ʃ,t,TU182,TU166,TU6,TU-participant3,TU-participant2,True,2,1,48,1,0,TU,5
15169,85,english,EN_TRIP17203_0,i,ɪ,z,b,EN2864,EN2979,EN811,EN-participant8,EN-participant4,False,2,1,49,0,0,EN,1
15170,85,english,GL_TRIP2256_1,e,ɛ,g,g,GLO105,GLO24,GLO68,S01F,S03M,True,3,1,50,1,0,GL,4
15171,85,english,EN_TRIP22725_0,æ,ʌ,z,f,EN535,EN459,EN160,EN-participant2,EN-participant6,False,2,1,51,0,0,EN,1
15172,85,english,GR_TRIP35501_1,aː,ʏ,f,s,GR601,GR566,GR345,GR-participant1,GR-participant4,True,3,1,52,1,0,GR,3
15173,85,english,ES_TRIP12010_0,ø:,æ:,l,s,ES291,ES319,ES171,ES-participant5,ES-participant3,False,1,1,53,0,0,ES,6
15174,85,english,FR_TRIP12490_1,e,ɛ̃,f,f,FR1930,FR1978,FR3553,FR-participant3,FR-participant5,True,-2,-1,54,1,0,FR,0
15175,85,english,BR_TRIP51876_0,ẽ,õ,t,t,BR771,BR699,BR872,BR-participant1,BR-participant5,False,3,1,55,0,0,BR,2
15176,85,english,FR_TRIP36092_0,ɑ̃,ɔ̃,z,f,FR4274,FR4250,FR3642,FR-participant8,FR-participant5,False,-3,-1,56,0,0,FR,0
15177,85,english,BR_TRIP48484_1,ĩ,i,s,k,BR309,BR373,BR972,BR-participant4,BR-participant5,True,-3,-1,57,1,0,BR,2
15178,85,english,FR_TRIP76069_1,œ,ɔ,f,f,FR3566,FR3609,FR4245,FR-participant5,FR-participant8,True,3,1,58,1,0,FR,0
15179,85,english,GR_TRIP27669_0,yː,ʏ,f,t,GR597,GR622,GR280,GR-participant1,GR-participant4,False,-2,-1,59,0,0,GR,3
15180,85,english,TU_TRIP3503_1,u,ɯ,f,z,TU191,TU172,TU246,TU-participant3,TU-participant1,True,-2,-1,60,1,0,TU,5
15181,85,english,BR_TRIP45910_0,õ,ɔ,k,s,BR421,BR342,BR514,BR-participant4,BR-participant3,False,2,1,61,0,0,BR,2
15182,85,english,GR_TRIP70092_0,ʊ,uː,f,t,GR709,GR645,GR196,GR-participant5,GR-participant2,False,2,1,62,0,0,GR,3
15183,85,english,ES_TRIP18193_1,æ:,ɤ:,m,v,ES331,ES352,ES187,ES-participant5,ES-participant3,True,3,1,63,1,0,ES,6
15184,85,english,ES_TRIP23038_1,y:,ɤ:,s,t,ES120,ES118,ES300,ES-participant4,ES-participant5,True,-2,-1,64,1,0,ES,6
15185,85,english,EN_TRIP34755_0,ʊ,u,z,b,EN1339,EN1176,EN2372,EN-participant3,EN-participant5,False,3,1,65,0,0,EN,1
15186,85,english,BR_TRIP9418_1,e,ɛ,f,s,BR43,BR75,BR323,BR-participant2,BR-participant4,True,-3,-1,66,1,0,BR,2
15187,85,english,GR_TRIP25107_0,øː,ʏ,n,t,GR458,GR427,GR653,GR-participant3,GR-participant5,False,2,1,67,0,0,GR,3
15188,85,english,FR_TRIP64704_1,ø,œ,z,b,FR1230,FR1599,FR2952,FR-participant4,FR-participant7,True,3,1,68,1,0,FR,0
15189,85,english,GL_TRIP573_0,i,e,g,g,GLO69,GLO68,GLO22,S03M,S02M,False,2,1,69,0,0,GL,4
15190,85,english,FR_TRIP57187_1,i,e,f,f,FR1681,FR1685,FR2254,FR-participant4,FR-participant3,True,1,1,70,1,0,FR,0
15191,85,english,ES_TRIP5341_0,ɤ:,i:,s,t,ES13,ES62,ES166,ES-participant2,ES-participant3,False,2,1,71,0,0,ES,6
15192,85,english,BR_TRIP60700_1,ẽ,ĩ,s,t,BR768,BR648,BR54,BR-participant1,BR-participant2,True,3,1,72,1,0,BR,2
15193,85,english,FR_TRIP17782_0,ɔ,o,z,f,FR2219,FR1891,FR2655,FR-participant3,FR-participant1,False,2,1,73,0,0,FR,0
15194,85,english,GR_TRIP37873_1,yː,iː,b,s,GR550,GR628,GR40,GR-participant1,GR-participant6,True,3,1,74,1,0,GR,3
15195,85,english,EN_TRIP12068_0,ɑ,ʌ,z,b,EN2411,EN2472,EN772,EN-participant5,EN-participant4,False,3,1,75,0,0,EN,1
15196,85,english,EN_TRIP22888_1,u,ʊ,z,f,EN688,EN651,EN2756,EN-participant2,EN-participant8,True,3,1,76,1,0,EN,1
15197,85,english,GR_TRIP46065_0,ʊ,ʏ,f,s,GR23,GR29,GR391,GR-participant6,GR-participant3,False,3,1,77,0,0,GR,3
15198,85,english,TU_TRIP8929_1,œ,ɯ,d,ʃ,TU37,TU25,TU94,TU-participant2,TU-participant4,True,1,1,78,1,0,TU,5
15199,85,english,ES_TRIP8100_0,i:,æ:,l,s,ES32,ES22,ES92,ES-participant2,ES-participant4,False,2,1,79,0,0,ES,6
15200,85,english,BR_TRIP46184_1,a,ɐ̃,k,s,BR359,BR230,BR118,BR-participant4,BR-participant2,True,2,1,80,1,0,BR,2
15201,85,english,BR_TRIP2113_0,ũ,ɐ̃,m,d,BR170,BR52,BR334,BR-participant2,BR-participant4,False,2,1,81,0,0,BR,2
15202,85,english,ES_TRIP27406_1,y:,i:,m,v,ES210,ES149,ES45,ES-participant3,ES-participant2,True,-2,-1,82,1,0,ES,6
15203,85,english,GR_TRIP32421_0,ɪ,ʏ,ɡ,s,GR637,GR607,GR49,GR-participant1,GR-participant6,False,-1,-1,83,0,0,GR,3
15204,85,english,TU_TRIP2480_0,y,i,ʃ,t,TU125,TU122,TU49,TU-participant4,TU-participant2,False,1,1,84,0,0,TU,5
15205,85,english,BR_TRIP56438_1,ĩ,e,z,b,BR774,BR756,BR580,BR-participant1,BR-participant3,True,2,1,85,1,0,BR,2
15206,85,english,TU_TRIP11279_0,œ,y,t,s,TU252,TU236,TU197,TU-participant1,TU-participant3,False,-1,-1,86,0,0,TU,5
15207,85,english,GL_TRIP1329_0,e,ɛ,g,g,GLO0,GLO152,GLO137,S04F,S05M,False,2,1,87,0,0,GL,4
15208,85,english,GR_TRIP52900_1,yː,ʏ,ts,k,GR9,GR33,GR555,GR-participant6,GR-participant1,True,2,1,88,1,0,GR,3
15209,85,english,BR_TRIP7398_1,ɔ,õ,k,s,BR200,BR19,BR801,BR-participant2,BR-participant1,True,-3,-1,89,1,0,BR,2
15210,85,english,FR_TRIP84000_1,ɛ̃,ɛ,z,f,FR3473,FR3782,FR717,FR-participant5,FR-participant2,True,3,1,90,1,0,FR,0
15211,85,english,BR_TRIP49750_0,ũ,ɐ̃,k,b,BR704,BR767,BR571,BR-participant1,BR-participant3,False,3,1,91,0,0,BR,2
15212,85,english,FR_TRIP26406_1,ø,œ,z,b,FR2952,FR3364,FR2428,FR-participant7,FR-participant1,True,2,1,92,1,0,FR,0
15213,85,english,EN_TRIP24138_1,ɑ,æ,f,s,EN563,EN469,EN1939,EN-participant2,EN-participant7,True,3,1,93,1,0,EN,1
15214,85,english,TU_TRIP7285_0,u,i,t,s,TU28,TU45,TU91,TU-participant2,TU-participant4,False,-2,-1,94,0,0,TU,5
15215,85,english,ES_TRIP32887_0,ø:,ɤ:,l,s,ES267,ES232,ES303,ES-participant1,ES-participant5,False,2,1,95,0,0,ES,6
15216,85,english,GR_TRIP18299_1,iː,ʏ,f,t,GR403,GR511,GR121,GR-participant3,GR-participant6,True,3,1,96,1,0,GR,3
15217,85,english,GR_TRIP35175_0,ɪ,iː,f,s,GR557,GR575,GR724,GR-participant1,GR-participant5,False,-3,-1,97,0,0,GR,3
15218,85,english,ES_TRIP3950_1,y:,æ:,m,v,ES57,ES10,ES282,ES-participant2,ES-participant1,True,3,1,98,1,0,ES,6
15219,85,english,EN_TRIP40491_0,ʌ,ʊ,z,f,EN1602,EN1730,EN2220,EN-participant1,EN-participant7,False,2,1,99,0,0,EN,1
15220,85,english,BR_TRIP20451_1,i,e,s,p,BR499,BR445,BR329,BR-participant3,BR-participant4,True,-1,-1,100,1,0,BR,2
15221,85,english,GL_TRIP2358_0,ɛ,i,g,g,GLO158,GLO99,GLO18,S07F,S03M,False,3,1,101,0,0,GL,4
15222,85,english,ES_TRIP27779_0,æ:,a:,m,v,ES187,ES212,ES58,ES-participant3,ES-participant2,False,3,1,102,0,0,ES,6
15223,85,english,ES_TRIP28920_1,y:,ø:,s,t,ES192,ES165,ES312,ES-participant3,ES-participant5,True,2,1,103,1,0,ES,6
15224,85,english,GL_TRIP44_1,o,ɔ,p,p,GLO32,GLO132,GLO106,S03M,S04F,True,3,1,104,1,0,GL,4
15225,85,english,BR_TRIP66322_0,ɛ,i,d,s,BR748,BR741,BR927,BR-participant1,BR-participant5,False,2,1,105,0,0,BR,2
15226,85,english,GR_TRIP8946_1,aː,yː,f,t,GR202,GR134,GR19,GR-participant2,GR-participant6,True,-1,-1,106,1,0,GR,3
15227,85,english,FR_TRIP82056_0,o,œ,z,b,FR3528,FR3951,FR3256,FR-participant5,FR-participant7,False,3,1,107,0,0,FR,0
15228,85,english,GL_TRIP226_1,e,i,f,f,GLO55,GLO64,GLO76,S03M,S01F,True,3,1,108,1,0,GL,4
15229,85,english,BR_TRIP24180_0,ɐ̃,ẽ,t,t,BR915,BR872,BR785,BR-participant5,BR-participant1,False,3,1,109,0,0,BR,2
15230,85,english,FR_TRIP12479_0,e,ɛ,f,f,FR1930,FR1828,FR2782,FR-participant3,FR-participant1,False,-2,-1,110,0,0,FR,0
15231,85,english,EN_TRIP15318_0,æ,ʌ,t,s,EN2709,EN2733,EN480,EN-participant8,EN-participant2,False,2,1,111,0,0,EN,1
15232,85,english,BR_TRIP57473_0,ĩ,ũ,f,s,BR690,BR664,BR1028,BR-participant1,BR-participant5,False,-1,-1,112,0,0,BR,2
15233,85,english,EN_TRIP3374_1,ɪ,æ,z,f,EN181,EN160,EN962,EN-participant6,EN-participant4,True,1,1,113,1,0,EN,1
15234,85,english,ES_TRIP9049_1,a:,ɤ:,l,s,ES23,ES67,ES236,ES-participant2,ES-participant1,True,2,1,114,1,0,ES,6
15235,85,english,GR_TRIP39433_0,ʊ,uː,z,t,GR617,GR560,GR322,GR-participant1,GR-participant4,False,3,1,115,0,0,GR,3
15236,85,english,TU_TRIP617_0,i,ɯ,f,z,TU107,TU84,TU254,TU-participant4,TU-participant1,False,2,1,116,0,0,TU,5
15237,85,english,FR_TRIP38401_1,i,y,f,f,FR4176,FR4377,FR1681,FR-participant8,FR-participant4,True,-2,-1,117,1,0,FR,0
15238,85,english,BR_TRIP13172_0,ɐ̃,a,t,t,BR539,BR439,BR292,BR-participant3,BR-participant4,False,-2,-1,118,0,0,BR,2
15239,85,english,EN_TRIP27229_1,ɪ,ʊ,z,b,EN959,EN1020,EN2194,EN-participant4,EN-participant7,True,2,1,119,1,0,EN,1
